#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-25.5240754, -33.0028713, 20.0860894, 0.9318549, 0.2607536, -0.2403061, 0.0768565)    0    0   -7.84288412  0 0.520 -9.03544547
(-26.3832008, -33.5864255, 26.9978451, 0.8471388, 0.4169773, -0.3263440, -0.0445573)    0    0   -27.65550526  21 0.000 -34.38860332
(-26.1901658, -33.5916936, 26.6429331, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -25.03008476  1 4.320 -31.34817440
(-19.9367682, -42.2687489, 28.7544197, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -22.01237857  0 0.400 -28.96817385
(-26.2214465, -33.5642080, 26.7862835, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -26.27113353  7 0.480 -33.45966580
(-24.5795311, -38.6417270, 31.3031882, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -25.98197707  0 0.400 -31.09381660
(-22.0271368, -35.4269504, 37.9255834, 0.7977522, 0.4755628, -0.3598621, -0.0890544)    0    0   -19.06984245  1 0.560 -22.66871073
(-19.5125059, -30.5132044, 23.1716898, 0.8978088, 0.3461111, -0.2718806, -0.0150798)    0    0   -15.13095658  5 4.920 -17.85958875
(-29.3843183, -29.1429171, 23.8338167, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -27.16950638  7 4.360 -33.00449132
(-26.1252338, -33.6286228, 26.2841860, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -25.73857328  6 0.960 -31.80709110
(-21.7635702, -35.3477180, 38.6108076, 0.7977580, 0.4755680, -0.3598395, -0.0890659)    0    0   -19.09305526  4 0.480 -22.92950766
(-29.1959957, -29.1108684, 24.0101768, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -26.93846734  4 3.960 -33.93987099
(-31.4609998, -36.8949673, 27.0293850, 0.8168150, 0.4210391, -0.3206403, 0.2296281)    0    0   -21.84260232  5 0.520 -24.83376370
(-21.7441269, -35.3099235, 37.9697510, 0.7977534, 0.4755639, -0.3598575, -0.0890568)    0    0   -19.83268861  0 0.560 -26.27147351
(-24.6489729, -38.6791163, 31.4301149, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -23.69723748  4 0.800 -28.54823357
(-24.8078627, -36.2445231, 38.4162093, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -16.72558335  1 0.680 -19.77317176
(-20.0080276, -42.3351109, 28.8300016, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -22.78830597  0 0.400 -30.93472455
(-24.6862000, -37.2434093, 23.2851465, 0.8962780, 0.3613382, -0.2498878, -0.0606355)    0    0   -20.10935422  8 0.240 -26.08909637
(-19.7897921, -42.1998856, 29.1774154, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -19.98232528  3 0.800 -26.45865655
(-24.5060561, -38.4684635, 30.9707951, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -26.95281580  11 0.080 -36.26646377
(-29.8334727, -37.9560705, 33.4454992, 0.7830432, 0.4976083, -0.3565162, 0.1101159)    0    0   -26.06028556  5 0.400 -32.47524010
(-25.4962287, -36.2521044, 37.0778187, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -16.22971889  1 1.880 -19.81862080
(-24.4152675, -38.7732377, 31.0968231, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -25.38142372  6 0.320 -32.80704524
(-20.0717466, -42.0414565, 28.8812603, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -19.90608896  5 0.400 -24.37768857
(-19.9420982, -42.0406895, 29.0905819, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -19.04676541  0 0.480 -21.85619136
(-21.6266145, -35.2697488, 38.4993958, 0.7977579, 0.4755680, -0.3598398, -0.0890657)    0    0   -17.54604430  0 1.280 -21.70804781
(-24.5588218, -37.2504760, 23.3936712, 0.8962749, 0.3613441, -0.2498881, -0.0606441)    0    0   -18.96239317  8 0.320 -24.27572826
(-24.4713443, -38.8024598, 31.4407710, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -24.77507404  3 0.320 -28.17210171
(-26.0493324, -33.6128778, 26.7227025, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -27.25140521  5 0.480 -32.98553075
(-26.2021819, -33.5661161, 26.5785297, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -26.30538136  10 0.080 -33.27847753
(-25.5990008, -32.8451470, 20.2832926, 0.9318549, 0.2607536, -0.2403061, 0.0768565)    0    0   -8.87538018  4 0.360 -10.98310777
(-21.6391433, -35.2639936, 38.5011549, 0.7976906, 0.4755069, -0.3601027, -0.0889320)    0    0   -22.42972676  22 0.000 -26.01273248
(-24.6408504, -38.8148359, 31.0719072, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -24.72396780  3 0.440 -30.56305326
(-21.6452774, -35.1203905, 38.4584426, 0.7977579, 0.4755679, -0.3598399, -0.0890657)    0    0   -18.19050295  3 1.040 -23.18710725
(-19.9433958, -42.0437436, 29.0871775, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -20.80002608  6 0.560 -28.16750836
(-19.8766961, -30.4183172, 23.2312026, 0.8978088, 0.3461111, -0.2718806, -0.0150798)    0    0   -15.07244287  4 5.000 -19.53140603
(-25.3513845, -32.7730653, 20.2741326, 0.9318549, 0.2607536, -0.2403061, 0.0768565)    0    0   -7.35432725  4 3.000 -9.41930581
(-25.4394545, -36.1958481, 37.8901402, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -17.22009307  4 0.400 -19.62988874
(-25.2087851, -36.2670339, 37.7636211, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -16.41085821  2 1.240 -20.14380903
(-25.3764402, -33.1436204, 20.5742172, 0.9318549, 0.2607536, -0.2403061, 0.0768565)    0    0   -8.32768253  7 0.360 -11.00496083
(-28.9878479, -29.1309754, 24.0792938, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -25.98889770  0 5.000 -32.48556221
(-21.6720073, -35.3825109, 38.1769251, 0.7977536, 0.4755641, -0.3598566, -0.0890572)    0    0   -19.53367460  2 0.400 -24.47053205
(-26.2949939, -33.6027995, 27.3028816, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -27.06477620  20 0.000 -33.36604092
(-29.7806329, -37.9598682, 33.0586564, 0.7830432, 0.4976083, -0.3565162, 0.1101159)    0    0   -25.40521401  2 0.480 -32.91509869
(-21.3204419, -35.3371242, 38.8630688, 0.7977395, 0.4755512, -0.3599119, -0.0890291)    0    0   -22.10996972  0 0.480 -29.41347259
(-25.3040813, -36.2541783, 37.5294217, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -22.78161860  12 0.200 -30.21708098
(-28.6831691, -29.1294571, 24.2557780, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -29.97785242  1 0.840 -40.04597866
(-29.4434692, -38.3391892, 33.2836700, 0.7830432, 0.4976083, -0.3565162, 0.1101159)    0    0   -25.31801628  0 0.560 -30.50642043
(-26.0590892, -33.6460717, 26.5277687, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -27.85128772  3 0.640 -35.11836651
