#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-25.9076715, -33.1449864, 20.5883753, 0.9318391, 0.2608072, -0.2403282, 0.0767973)    0    0   -10.31148138  10 3.960 -11.42453518
(-25.8820875, -34.4345459, 27.5976680, 0.8470520, 0.4170965, -0.3264073, -0.0446283)    0    0   -28.91252128  6 3.160 -37.81279103
(-25.9968130, -34.4307968, 27.3550880, 0.8470378, 0.4170996, -0.3264468, -0.0445806)    0    0   -29.72701420  7 0.440 -37.45136629
(-20.2645031, -41.8695168, 28.8735993, 0.8520792, 0.4624393, -0.1918536, -0.1526537)    0    0   -21.50071657  6 0.440 -29.16434438
(-25.8768725, -32.9462182, 28.2734816, 0.8466360, 0.4171011, -0.3277382, -0.0426833)    0    0   -39.65464739  5 1.320 -46.48687838
(-25.2208030, -39.1438161, 30.8698672, 0.8042650, 0.4907851, -0.3271208, -0.0726623)    0    0   -29.06633811  11 1.000 -34.75817568
(-20.7073795, -35.2100584, 37.9979777, 0.7999434, 0.4775773, -0.3510988, -0.0934892)    0    0   -33.18538441  7 1.080 -35.39997869
(-20.0010570, -30.4842866, 23.1716236, 0.8982515, 0.3452245, -0.2715963, -0.0141370)    0    0   -18.32603544  5 2.600 -24.18446520
(-29.4740300, -29.1439347, 23.9176170, 0.8289323, 0.2900926, -0.4675847, 0.1004096)    0    0   -30.02045132  3 5.000 -35.19420034
(-25.9410064, -34.3722156, 27.5542582, 0.8470535, 0.4171009, -0.3263939, -0.0446573)    0    0   -29.17571014  1 0.760 -37.27375291
(-21.0775667, -36.0155847, 37.8638144, 0.7998785, 0.4775345, -0.3513365, -0.0933690)    0    0   -21.70131206  3 0.760 -26.38258461
(-26.4011129, -28.0562752, 25.5831488, 0.8313115, 0.2911212, -0.4617477, 0.1046834)    0    0   -58.65357541  12 3.400 -75.15165095
(-31.4619820, -36.9448255, 26.8281986, 0.8168150, 0.4210390, -0.3206405, 0.2296280)    0    0   -26.56642568  7 1.640 -33.41703874
(-20.4091451, -34.6122567, 37.7636297, 0.7998299, 0.4774228, -0.3516418, -0.0932077)    0    0   -40.34283624  4 1.320 -45.21085585
(-26.0121633, -39.5884125, 30.4975576, 0.8042970, 0.4909746, -0.3270085, -0.0715238)    0    0   -30.68328338  11 1.880 -37.25508442
(-24.5381708, -36.1379318, 38.0059426, 0.7884978, 0.4673505, -0.3933145, -0.0718225)    0    0   -20.05163323  15 1.000 -25.05549613
(-20.0048390, -41.7572478, 28.6846527, 0.8520785, 0.4624387, -0.1918546, -0.1526580)    0    0   -20.18422023  4 3.720 -23.83164155
(-24.6932051, -37.5865818, 23.4433764, 0.8946228, 0.3644228, -0.2501668, -0.0652884)    0    0   -19.32235959  10 1.160 -23.33787103
(-19.7693508, -41.3036797, 29.2878637, 0.8520277, 0.4625058, -0.1919167, -0.1526601)    0    0   -25.10483605  15 0.760 -31.61099286
(-26.3818324, -39.8192899, 30.3243055, 0.8043588, 0.4918569, -0.3266086, -0.0664119)    0    0   -33.37762866  14 2.360 -41.77757004
(-29.5608988, -37.7593492, 33.7540034, 0.7830445, 0.4976103, -0.3565057, 0.1101319)    0    0   -24.98191297  8 3.000 -29.44304194
