-22.830749526 -31.260753215 23.334722142 0.862384547 0.406408545 -0.298915236 0.042126833
-22.671933522 -35.509435305 27.974110127 0.825393815 0.496606017 -0.268528333 -0.000222439
-22.278904721 -30.612278160 31.742686615 0.725850497 0.577604633 -0.368806163 0.059126619
-17.675523927 -39.553759172 34.135366107 0.728888416 0.607172895 -0.250985954 -0.192532606
-22.317616400 -26.663424373 31.982245027 0.811558971 0.369681245 -0.452151207 0.016343167
-28.247737131 -41.002215799 28.280003640 0.796661896 0.447739050 -0.374258830 -0.157448069
-20.137787479 -26.726239011 36.245985936 0.799236105 0.524546160 -0.285818089 0.066189087
-20.823837980 -30.566167350 26.748636707 0.784734812 0.525250221 -0.329094912 0.000134872
-27.204801627 -30.418194475 24.191521857 0.825209159 0.330874930 -0.456265294 -0.037062200
-22.141879737 -33.508667335 29.953940494 0.780978951 0.543961896 -0.306613004 0.012876359
-16.736578520 -31.508671714 32.148772908 0.760250899 0.625832233 -0.168566209 -0.044022939
-25.530126251 -27.383675020 25.029159830 0.744974586 0.421467755 -0.425185171 0.294270910
-29.481636974 -28.637477448 30.385811797 0.712915201 0.451182003 -0.466098186 0.266344134
-16.000301035 -27.642737484 32.966179905 0.835320167 0.541078652 -0.097326174 -0.001313848
-27.206730858 -40.858563199 25.826727528 0.791151634 0.415779357 -0.354848397 -0.274388837
-23.856406085 -35.082973029 38.637547953 0.791492124 0.465653699 -0.390410089 -0.065473758
-18.274476878 -39.651768095 26.379513083 0.821787251 0.552655694 -0.125477498 -0.059099882
-21.975110852 -36.359422327 23.406487608 0.904069964 0.387332558 -0.151108150 0.098981393
-19.395230169 -32.704545634 28.315515057 0.740879748 0.629041637 -0.235047238 0.012514510
-28.838729960 -39.689195416 29.648975026 0.747841629 0.460624881 -0.445374055 -0.173780228
-31.067535384 -35.830890082 35.388320588 0.718889145 0.542608069 -0.396259493 0.178194540
-25.817100651 -34.263282409 38.982092707 0.800283998 0.365133552 -0.463629602 -0.106163095
-28.811976525 -40.807617420 29.219059016 0.791993577 0.517346553 -0.281505706 0.160789476
-21.523114739 -42.546289823 29.523562244 0.879267346 0.388733387 -0.208992115 -0.179157985
-20.362685654 -37.825180887 31.972055981 0.810948965 0.518261919 -0.250969064 -0.103831062
-16.930058516 -26.516101213 31.546767976 0.786892047 0.589072446 -0.182975413 0.017735762
-18.827967756 -34.911849497 26.528480135 0.832147810 0.522226502 -0.178889358 -0.052991512
-25.077151623 -36.953263027 31.166069431 0.708787705 0.438718774 -0.485130942 -0.264185156
-24.457302013 -28.793832610 26.760512834 0.741486444 0.502567651 -0.363888379 0.255360250
-26.735274451 -31.406628632 28.799594053 0.743910987 0.503661446 -0.396078048 0.189851972
-20.450133119 -33.007051919 24.513588318 0.817031298 0.530504481 -0.212848089 0.075634281
-18.324972972 -35.620718508 36.792106810 0.803843008 0.457688159 -0.333089211 -0.182782783
-24.578712836 -39.403024421 30.738058938 0.874583806 0.392286028 -0.268770585 -0.094748145
-20.706229520 -34.558894847 38.500142237 0.813796588 0.398584512 -0.394244613 -0.153090447
-15.779639499 -37.454599069 32.030250812 0.721566751 0.686937832 -0.074283984 -0.044042352
-18.041913828 -27.827407722 23.339152774 0.856646856 0.426069645 -0.270300286 -0.107510825
-21.316398354 -30.575960550 21.387134380 0.830244177 0.411008830 -0.326952180 -0.186731412
-24.514164533 -31.145142966 36.524138049 0.774697154 0.547775760 -0.284498848 0.137282347
-23.717950274 -38.872002196 36.052107418 0.711155844 0.656171940 -0.232913587 0.097195743
-19.258960113 -35.700441921 24.427514417 0.734170036 0.553230299 -0.273019212 -0.283533251
-28.816640943 -27.772229900 26.537185237 0.743102222 0.382810707 -0.467209455 0.288045786
-17.492677062 -27.904056667 32.240931889 0.848364575 0.441666706 -0.285736036 -0.059690760
-22.018567833 -32.470941987 29.881232296 0.738088519 0.513232873 -0.424609214 -0.107351622
-30.669234306 -37.772813467 34.353615650 0.746466214 0.485898725 -0.454605777 0.004920199
-22.493128418 -27.070145789 35.744731029 0.721837473 0.505092291 -0.469154764 0.061043000
-20.622688550 -34.973015017 36.885785341 0.771883204 0.529760971 -0.339034385 -0.092764857
-29.782048732 -28.249174556 24.378945545 0.775697826 0.327017056 -0.414801221 0.345387716
-30.462230567 -31.138199699 34.458170966 0.708481165 0.297932192 -0.630129937 -0.110576270
-25.212982946 -27.434750186 29.271593491 0.821329080 0.378923853 -0.406913247 0.127502412
-25.598072289 -33.603886127 29.336382593 0.868760880 0.377170249 -0.320926311 0.001854756
-28.106075144 -32.907387233 32.061417364 0.717936091 0.350797894 -0.577344018 -0.167876419
-16.072682028 -37.027555909 26.719852417 0.795172938 0.590997251 -0.093421210 -0.098461796
-28.978544908 -29.078317365 31.765524297 0.718510111 0.351882705 -0.599831165 0.011151510
-18.874308800 -40.412795111 31.147419948 0.716076296 0.567952183 -0.294358052 -0.279317729
-19.323922557 -39.283882741 29.779838767 0.745165645 0.589851652 -0.252739642 -0.181454852
-22.542123598 -31.287231685 38.399593356 0.818143498 0.288733718 -0.477859407 -0.137566143
-19.855763756 -37.266075884 23.017447957 0.861177259 0.484465733 -0.153157860 -0.014469003
-23.585296838 -28.626472029 21.753685026 0.862218197 0.334605098 -0.295081736 0.239887427
-21.882051470 -37.852953473 21.254928914 0.835672294 0.472151522 -0.221468632 -0.172268401
-30.760025792 -34.011353094 28.473067967 0.824400399 0.393333478 -0.385108861 0.131696325
-18.866546987 -31.437905174 30.680427923 0.774958745 0.520285181 -0.337782249 -0.121018290
-23.714675834 -38.240110999 30.596514534 0.755573238 0.546660747 -0.347618075 -0.097122523
-20.948705366 -39.407465052 25.915669503 0.823650680 0.541563796 -0.159882138 0.052401470
-23.614105147 -31.860904409 31.278522367 0.754603313 0.556250713 -0.332429518 0.103196904
-20.989715791 -33.859366923 38.846358912 0.710509785 0.670640146 -0.197759175 0.079428887
-19.299617314 -36.470171419 33.746253809 0.792568933 0.406825697 -0.370194203 -0.263217763
-17.871228184 -30.031612775 34.393052959 0.837981821 0.462447063 -0.280432116 -0.072711831
-17.136662918 -32.615101036 23.069065082 0.827881317 0.550585756 -0.106948424 0.005466695
-19.542617200 -27.050388653 36.479033050 0.854256987 0.321521804 -0.405053189 -0.052921115
-28.967785163 -27.237103640 34.428696843 0.740821441 0.281466410 -0.609765432 0.012098361
-26.594168211 -35.100774849 28.163562533 0.792063118 0.500635198 -0.295226109 0.186660014
-19.601898650 -33.800115292 30.468423867 0.763043737 0.586376075 -0.266618667 -0.053308911
-19.811777610 -29.938375218 21.371219935 0.845357347 0.467898560 -0.227157885 0.121824417
-24.243800792 -27.237741620 26.530324590 0.714363554 0.430489687 -0.544806759 0.086884619
-29.305231929 -27.222408013 25.406188357 0.871523067 0.250932761 -0.364900097 0.210542664
-16.308591374 -31.367338527 26.257800511 0.769663161 0.628361505 -0.109352115 -0.028680189
-14.752217551 -32.160092345 33.021305421 0.716323594 0.681535076 -0.115274901 -0.095405168
-24.974836449 -32.575301304 25.588554052 0.845617069 0.420563540 -0.315468374 0.092400140
-18.474142617 -39.720948849 28.237926788 0.718697685 0.606888528 -0.238347432 -0.241558386
-21.622396263 -25.369246369 28.455701764 0.781106705 0.476162381 -0.365554767 0.171788869
-26.465481658 -38.117412657 24.898280629 0.822319360 0.425942793 -0.343950721 -0.155117725
-26.053106109 -40.147649436 33.209568117 0.710451972 0.447378208 -0.468221207 -0.275462586
-20.441845146 -42.285588062 29.268679197 0.865179087 0.418015962 -0.202264641 -0.189253318
-29.924202479 -38.317890897 33.699818616 0.751041925 0.540872163 -0.351754682 0.140221164
-19.560706844 -36.004724479 37.928786430 0.763129417 0.626681234 -0.154092930 0.034051312
-29.745302565 -28.678974458 24.128832523 0.807001241 0.290429861 -0.506995764 0.085760063
-30.870155273 -26.643451939 29.051591967 0.750762255 0.362389081 -0.446153260 0.325541793
