#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-25.2698102, -33.2626086, 20.3485122, 0.9318548, 0.2607544, -0.2403062, 0.0768555)    0    0   -8.23750067  7 0.600 -10.93063774
(-26.1577878, -33.7623287, 27.1162825, 0.8471257, 0.4169902, -0.3263621, -0.0445534)    0    0   -25.85747042  0 3.200 -32.30384606
(-25.8252612, -34.1090099, 27.7171864, 0.8471252, 0.4169907, -0.3263629, -0.0445528)    0    0   -27.90556400  1 0.720 -33.47410331
(-20.1347662, -41.6677831, 28.7836942, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -19.46136634  7 0.320 -22.28024865
(-26.0547872, -33.9267465, 27.2970436, 0.8471255, 0.4169904, -0.3263624, -0.0445532)    0    0   -27.47436580  2 1.680 -33.15023170
(-24.5324877, -38.5271399, 31.2957320, 0.8042475, 0.4907220, -0.3271680, -0.0730680)    0    0   -24.77772421  8 0.160 -30.44509553
(-21.5904089, -35.2317812, 38.4820824, 0.7977675, 0.4755767, -0.3598023, -0.0890849)    0    0   -18.43253211  0 0.400 -21.57813638
(-19.6592901, -30.6610230, 23.0406827, 0.8978088, 0.3461111, -0.2718806, -0.0150798)    0    0   -15.53498078  4 4.360 -19.51125978
(-28.5343741, -29.1173153, 24.3600671, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -26.64634647  1 3.720 -33.00449132
(-25.3378498, -34.2988014, 27.6550507, 0.8471253, 0.4169905, -0.3263627, -0.0445528)    0    0   -29.15689037  0 0.400 -35.62089342
(-21.6456074, -35.3026434, 38.4082141, 0.7977563, 0.4755665, -0.3598460, -0.0890626)    0    0   -21.26455607  16 0.000 -30.15189994
(-28.9069837, -29.1283495, 24.1294480, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -26.84709020  3 5.000 -33.67641613
(-31.4464478, -36.7878616, 26.7659976, 0.8168150, 0.4210391, -0.3206403, 0.2296281)    0    0   -22.13343687  3 2.440 -26.87349018
(-22.0535749, -35.2197102, 37.9507511, 0.7976927, 0.4755088, -0.3600946, -0.0889361)    0    0   -20.89720750  0 0.400 -27.56020871
(-24.5252031, -38.4706369, 31.2195474, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -26.30836035  13 0.000 -34.74230457
(-25.1990389, -36.4535674, 37.4845977, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -16.40873102  5 0.680 -19.90377024
(-20.1067841, -42.0725196, 28.8929120, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -19.26627944  4 0.480 -22.27715980
(-24.4714956, -37.4399042, 23.5299580, 0.8962579, 0.3613769, -0.2498901, -0.0606912)    0    0   -17.81117906  9 0.240 -21.44597737
(-19.8965019, -41.9857212, 29.0758806, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -22.31333631  11 0.320 -28.02698833
(-24.7365896, -38.7537361, 31.3553059, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -25.02935901  13 0.080 -32.71831278
(-29.6638524, -38.1376799, 33.3788747, 0.7830432, 0.4976083, -0.3565162, 0.1101159)    0    0   -24.87703226  7 0.560 -30.84524069
(-24.8906601, -36.0881974, 37.9992961, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -16.00556423  2 1.640 -19.79415173
(-24.6049986, -38.6818906, 31.6111174, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -24.23005163  7 0.240 -28.51750153
(-19.7393826, -41.8183425, 28.9867193, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -21.35292433  1 0.440 -26.51795392
(-19.8897332, -42.4014452, 28.9323908, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -21.37062784  17 0.240 -30.88743473
(-21.6170674, -35.2688173, 38.5016911, 0.7977677, 0.4755769, -0.3598014, -0.0890853)    0    0   -17.51180909  0 2.560 -21.65939330
(-24.7015089, -37.3036738, 23.1941431, 0.8962617, 0.3613696, -0.2498897, -0.0606808)    0    0   -19.91028963  15 0.160 -24.01650994
(-24.5609130, -38.5730009, 30.8610005, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -24.38227892  7 0.280 -31.02647148
(-26.1569722, -34.3403438, 27.7400821, 0.8471250, 0.4169908, -0.3263634, -0.0445521)    0    0   -30.90224309  0 0.400 -40.41706988
(-25.8389344, -34.8215639, 27.6473404, 0.8471251, 0.4169908, -0.3263631, -0.0445526)    0    0   -29.10123197  2 0.400 -35.94787768
(-25.3380985, -32.8374004, 20.2886707, 0.9318548, 0.2607543, -0.2403062, 0.0768556)    0    0   -7.79770933  4 0.680 -9.56289366
(-21.5419089, -35.3847547, 38.2691470, 0.7977690, 0.4755780, -0.3597964, -0.0890878)    0    0   -19.61537193  16 0.000 -26.80768593
(-24.4861511, -38.3532553, 31.0680786, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -26.68215014  1 0.520 -34.77161274
(-21.6434313, -35.4598324, 38.1491491, 0.7977181, 0.4755318, -0.3599956, -0.0889865)    0    0   -19.47206781  0 0.400 -23.71314558
(-19.9390863, -42.2280280, 28.9469511, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -18.66742721  4 1.120 -24.30168835
(-19.8776636, -30.4197734, 23.2299920, 0.8978088, 0.3461111, -0.2718806, -0.0150798)    0    0   -15.35691152  3 5.000 -19.67759109
(-25.4110499, -32.5480267, 20.1671119, 0.9318549, 0.2607536, -0.2403061, 0.0768564)    0    0   -9.53826979  0 0.520 -13.44761019
(-25.0779049, -36.2153778, 38.1167018, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -16.97405370  0 0.520 -20.02984143
(-25.4408760, -36.3513094, 37.5011030, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -17.22482263  7 0.520 -22.64778469
(-25.3341664, -33.1492134, 20.3092225, 0.9318549, 0.2607539, -0.2403061, 0.0768562)    0    0   -9.22759859  11 0.360 -13.38692581
(-28.7513397, -29.3204160, 23.9130612, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -27.62974919  6 2.760 -33.63986543
(-21.4975091, -35.4337402, 38.4047099, 0.7977184, 0.4755321, -0.3599942, -0.0889872)    0    0   -19.37024344  0 0.480 -23.99857420
