#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-25.2202528, -33.2770219, 20.3373226, 0.9318549, 0.2607536, -0.2403061, 0.0768565)    0    0   -7.85782732  6 0.440 -8.64521524
(-26.3601504, -33.4306630, 27.3644060, 0.8504909, 0.4136504, -0.3216849, -0.0455796)    0    0   -31.43850829  1 0.720 -39.55822518
(-26.1901658, -33.5916936, 26.6429331, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -25.34626221  1 1.120 -31.34817440
(-19.6257677, -42.3822059, 29.0798244, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -20.89562562  7 0.160 -24.19837922
(-26.2631975, -33.6091126, 26.7852841, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -26.08771110  3 1.200 -31.80613437
(-24.3975032, -38.6803087, 31.3658215, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -26.07590688  12 0.000 -32.49964497
(-22.0500116, -35.0575781, 38.2790554, 0.7976191, 0.4754420, -0.3603819, -0.0887898)    0    0   -20.34271170  0 0.400 -24.94629777
(-19.5408240, -30.5676366, 23.1231148, 0.8978088, 0.3461111, -0.2718806, -0.0150798)    0    0   -14.58315090  2 5.000 -17.40014213
(-28.5343741, -29.1173153, 24.3600671, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -26.40970411  1 5.000 -33.00449132
(-26.2966259, -33.6137137, 27.2613305, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -26.63922329  0 0.400 -31.04125577
(-21.7560357, -35.3044419, 38.3423924, 0.7977575, 0.4755676, -0.3598416, -0.0890649)    0    0   -19.16765097  9 0.560 -25.17121793
(-28.8053284, -28.9641805, 24.4808072, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -27.33407110  5 4.600 -32.92860153
(-31.4252572, -36.6960637, 26.6500799, 0.8168150, 0.4210391, -0.3206403, 0.2296281)    0    0   -23.47109125  8 0.760 -31.55089790
