#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-25.3315261, -32.9036575, 20.2080486, 0.9318549, 0.2607536, -0.2403061, 0.0768565)    0    0   -8.71766705  9 0.560 -11.07281507
(-26.4029959, -33.1660883, 27.0492846, 0.8471258, 0.4169901, -0.3263620, -0.0445534)    0    0   -26.17117073  6 0.160 -30.23943510
(-26.1266456, -33.4247508, 27.1239853, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -26.28310061  12 2.920 -33.65042406
(-19.5038398, -41.9844185, 29.0626016, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -20.54528027  0 0.400 -26.35758555
(-25.9482480, -33.5129444, 26.8902286, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -25.77520644  2 0.480 -31.78869054
(-24.5665489, -38.5313112, 31.2726265, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -26.72896523  2 0.640 -34.28316125
(-21.3946118, -35.2288746, 38.5843150, 0.7977209, 0.4755343, -0.3599846, -0.0889921)    0    0   -17.99203921  4 0.560 -21.57616932
(-19.5386043, -30.5661717, 23.1243789, 0.8978088, 0.3461111, -0.2718806, -0.0150798)    0    0   -14.58980473  2 5.000 -17.52091386
(-28.5257909, -29.1137359, 24.3727600, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -28.03118751  10 3.720 -33.29966138
(-26.0710597, -33.8391552, 26.6621681, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -27.41518438  0 0.400 -32.74193389
(-21.6518174, -35.2681978, 38.4848301, 0.7977142, 0.4755283, -0.3600107, -0.0889788)    0    0   -18.40046340  6 0.800 -23.29349767
(-29.1706377, -29.1352217, 23.9693511, 0.8289321, 0.2900907, -0.4675849, 0.1004158)    0    0   -27.36335297  4 2.680 -33.47251845
(-31.6660811, -36.6433288, 26.5607330, 0.8168150, 0.4210391, -0.3206403, 0.2296281)    0    0   -24.48030706  2 0.520 -31.95717634
(-21.6327600, -35.0756524, 38.4859073, 0.7977140, 0.4755281, -0.3600115, -0.0889784)    0    0   -20.93569437  20 0.000 -25.22970990
(-24.5774383, -38.6704475, 30.9062559, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -24.89509935  5 0.720 -30.79254851
(-25.3063171, -36.3308056, 37.9202858, 0.7884947, 0.4673545, -0.3933171, -0.0718158)    0    0   -15.82527389  2 1.080 -19.67576327
(-20.1230491, -42.0431408, 29.1343170, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -21.16023093  0 0.400 -26.33134920
(-25.0197099, -37.3737025, 23.2400999, 0.9050688, 0.3432222, -0.2486634, -0.0348640)    0    0   -22.09330200  0 0.400 -29.14718076
(-20.0521033, -42.1238720, 29.2616894, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -21.49207468  7 0.320 -26.33771912
(-24.9610251, -38.4280511, 31.0842911, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -25.32368129  7 0.240 -31.07195996
(-29.8166443, -38.1504324, 33.3887624, 0.7830432, 0.4976083, -0.3565162, 0.1101159)    0    0   -24.00577450  4 0.640 -29.09909262
(-25.6379760, -36.7045975, 37.8036288, 0.7884938, 0.4673537, -0.3933202, -0.0718142)    0    0   -16.38411902  5 0.600 -19.32895091
(-24.3343188, -38.7642355, 31.1778745, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -24.29640200  2 0.560 -28.53844667
(-19.7283421, -42.4374285, 29.0073383, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -20.76294665  5 0.400 -25.91080872
(-19.8388519, -42.1886210, 29.1378219, 0.8520817, 0.4624376, -0.1918511, -0.1526477)    0    0   -20.68541362  0 0.400 -24.11733253
(-21.7527288, -35.3788114, 38.1115546, 0.7971950, 0.4750578, -0.3620289, -0.0879509)    0    0   -18.95678865  9 0.400 -22.29469893
(-24.6651780, -36.9937012, 23.4521910, 0.8962895, 0.3613159, -0.2498864, -0.0606035)    0    0   -17.19000511  4 0.320 -19.63105307
(-24.5786372, -38.5370620, 30.6774090, 0.8042475, 0.4907220, -0.3271680, -0.0730681)    0    0   -25.21551279  0 0.480 -30.32985526
(-25.8766635, -34.0110583, 26.7106501, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -26.40622929  0 0.480 -32.56486549
(-26.1167561, -33.7479543, 27.0363914, 0.8471256, 0.4169903, -0.3263622, -0.0445533)    0    0   -24.01398358  0 4.000 -30.01331643
(-25.3495583, -32.7913492, 20.2941580, 0.9318549, 0.2607536, -0.2403061, 0.0768565)    0    0   -9.09668785  4 0.680 -13.50709767
(-21.7253475, -35.4170968, 38.1247098, 0.7965663, 0.4744899, -0.3644468, -0.0867173)    0    0   -20.37484305  1 0.800 -25.17224581
