#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(16.2997611, 17.5908047, -3.7568745, -0.9562633, 0.0671279, 0.0139065, 0.2843606, 6.0411107, 6.2948778, 4.8261893, 2.8230037, 6.1848840, 6.7119949, 4.9341898, 2.9262595, 4.2802496, 4.1275115, 4.3510245, 5.4421886, 6.7326680, 5.4699449, 2.7964136, 1.0998026, 7.1397635, 0.9276500, 3.2662403, 3.9677291)    0    0   50.41069889  3 2.600 62.26116480
(20.5140660, 9.0211477, 4.9482705, 0.0614551, -0.7616092, -0.4227388, 0.4873055, 4.7518782, 5.7403031, 3.0522128, 4.2935802, 2.9398045, 5.4124874, 1.8226387, 3.0126494, 5.2416335, 3.3084282, 1.7457368, 4.6620683, 2.6860987, 4.2319174, 2.4263464, 4.6911285, 4.5642729, 4.4068374, 8.1757385, 5.1047659)    0    0   40.80910794  9 2.920 53.26324171
(19.7865210, 6.5503141, 5.0074014, 0.0610367, -0.7617079, -0.4196238, 0.4898893, 6.4640306, 2.9682938, 6.3354490, 4.9709766, 4.9466531, 1.9597819, 6.3707437, 4.4493757, 2.7109555, 3.9514996, 2.1269805, 3.6508903, 2.3197023, 6.6386521, 6.1105119, 2.0119836, 0.5572667, 4.1874847, 4.4032707, 5.3288395)    0    0   52.07984453  13 0.760 64.33595147
(18.4229985, 18.0551518, 10.7826868, 0.0271407, -0.1845488, -0.8856131, 0.4253171, 9.1231910, 6.1096285, 5.9600098, 5.1146996, 2.7280071, 8.6971344, -1.5288356, 8.7731265, 6.1132177, 2.7682543, 1.6289504, 6.8468991, 2.5825160, 3.0169196, 1.6915003, 2.2714480, 0.5984088, 1.5818380, 3.1251031, 7.2737232)    0    0   19.68891993  1 5.000 23.70832748
(11.0058046, 16.7911824, 7.6216763, -0.9953708, 0.0486850, 0.0646483, -0.0518395, 4.3483519, 6.2496517, 2.9601143, 1.5045017, 3.2020757, 1.8333547, 5.8307298, 6.1027608, 5.8388310, 8.7928919, 1.6347401, 5.9801014, 4.1760706, 1.1159716, 4.7276310, 9.4417035, 3.6738712, 6.9257967, 5.7223577, -1.4026170)    0    0   75.36422526  4 5.000 93.29658475
(18.7156443, 12.1171881, -1.1790387, 0.3551647, -0.1476698, -0.6624144, 0.6428521, 2.2998934, 3.3666495, 5.0026274, 3.9458545, -0.6845283, -0.4675249, 4.9793534, 1.2539481, 5.9015709, 5.8336446, 2.6920745, 4.5036899, 5.5451665, 5.7474468, 2.7455969, 9.2495323, 0.4293690, 3.3593735, 7.9755376, 4.7023308)    0    0   28.02409386  11 0.680 85.95353486
(20.5187206, 15.3978165, 5.2208171, -0.2652855, -0.7568333, -0.5816698, 0.1359675, 2.4787249, -0.8192736, 6.2886701, -0.1262400, 3.4338558, 2.9279486, 3.6855446, 4.4655865, 2.2352864, 3.8917404, 4.2624589, 3.8707242, 5.2716668, 5.8198521, 4.6276051, 5.0113154, 5.3138445, 5.6018405, 4.7549804, 4.7070812)    0    0   14.38069647  5 3.240 23.65646116
(16.6585190, 17.3349266, -3.6884293, -0.9564480, 0.0661566, 0.0144061, 0.2839417, 4.4310081, 4.8095700, 2.9640896, 3.9516660, 4.4205411, 4.9311727, 5.9881667, 2.6223434, 4.8410233, 1.6932267, 3.8835702, 5.3292236, 4.6781672, 5.0640490, 6.3595126, 0.9059860, 3.3090051, 4.3353580, 3.0545673, 5.7318751)    0    0   46.02615902  9 2.280 57.77441277
(19.9625770, 6.7049248, 5.3291914, 0.0604698, -0.7619620, -0.4199890, 0.4892510, 3.6317367, 3.8069028, 5.6581586, 5.3475324, 5.8835270, 1.4350821, 5.6974145, 3.9182392, 4.6795813, 4.0496662, 2.7587064, 5.4225434, 1.7030622, 5.8763831, 4.4426715, 2.7779077, 1.6657236, 4.8554286, 5.4452699, 2.4152539)    0    0   52.63877289  10 1.160 67.06942034
(16.3192735, 13.3440384, 13.3196177, -0.8681216, 0.0053150, 0.4373228, 0.2347028, 2.0675140, 2.7861582, 3.9503956, 2.9098212, 3.3148580, 1.7173824, 2.5820352, 3.2546190, 5.6193973, 5.2543768, 5.6757399, 1.1977090, 5.3718434, 6.8696921, 4.5355113, 4.6950038, 4.2840420, 4.7724450, 5.6456072, 4.6589909)    0    0   11.75524053  10 2.520 16.66865992
(18.8541606, 12.0826987, -1.2883414, 0.3553586, -0.1502839, -0.6625830, 0.6419648, 4.1314866, 4.4050570, 3.3398643, 2.6898630, 3.0256004, -0.3506707, -1.0066292, -4.0481808, 7.2838598, 8.2646715, 6.2598788, 5.0196228, 4.4367145, 3.4843290, 1.3770296, 4.0772887, 6.7761998, 4.9838989, 6.6714983, 8.7342241)    0    0   90.09072229  0 5.000 112.99285257
(14.8482063, 11.1923008, 14.0478020, -0.8695755, 0.0220105, 0.4340064, 0.2345045, 3.7564026, 6.3512189, 7.0427591, 2.5103801, 3.7055074, 2.4527594, 4.5135673, 0.1227082, 3.3987654, -0.9800849, 0.9624232, 2.2363700, 4.1309557, 4.5134864, 8.6267355, 3.8538590, 6.6416172, 6.3365585, 1.2183568, 5.6090668)    0    0   71.55338308  1 5.000 93.18390742
(11.1384882, 16.6248739, 7.5712715, -0.9953753, 0.0486720, 0.0646157, -0.0518065, 5.0172615, 4.3062259, 4.3427470, 2.6227656, 3.9740972, 4.0330595, 5.8407586, 5.0089476, 4.3890785, 6.7998478, 3.9930029, 5.0845977, 3.5977282, 3.6337367, 4.6358537, 6.1241073, 4.0178469, 5.2382312, 5.1416490, -0.2101562)    0    0   77.02735636  2 3.160 99.65447020
(18.9512282, 12.4066306, -0.2721937, 0.3572901, -0.1326553, -0.6562598, 0.6512061, 3.0367872, 5.3372502, 4.2284188, 4.8432190, 5.8946036, 4.3731077, 2.4683015, 6.3555873, 4.3842751, 8.5596813, 3.5683305, 3.3883332, 2.2375063, 6.5473021, 3.1573712, 6.2862105, 4.9119760, 5.5926493, 1.7869580, 2.7885810)    0    0   35.25118714  8 1.160 67.15440770
(10.8747432, 16.3320628, 7.8398701, -0.9953495, 0.0488771, 0.0647415, -0.0519508, 1.8265919, 2.8067349, 4.1777082, 3.3016717, 4.9209256, 2.1128241, 6.0192468, 4.0595702, 4.1763089, 6.7810849, 1.2255801, 2.1297886, 7.0891065, 4.8647985, 2.6060710, 4.3070568, 1.7950371, 6.1179908, 3.5940091, 5.0958562)    0    0   54.18463927  3 0.600 65.74376789
(15.2731124, 11.6044936, 13.8473592, -0.8692050, 0.0208412, 0.4339713, 0.2360450, 3.1618081, 6.2601848, 5.7619281, 3.6589992, 3.6407716, 2.8277370, 3.1513306, 1.4141932, 2.8312488, 1.1919992, 3.8028001, 1.3196990, 2.7382355, 7.1047879, 5.0831682, 2.7115536, 5.6127368, 4.6351955, 3.1974814, 5.3395565)    0    0   62.32180835  4 3.000 86.02644462
(19.2807937, 6.2394156, 4.5783372, 0.0609356, -0.7618701, -0.4187295, 0.4904146, 5.1745712, 4.0402779, 3.8085139, 5.4450937, 2.5128273, 3.8252536, 5.2747380, 2.3190835, 5.0128115, 4.3233337, 6.1515622, 2.8201219, 4.6292915, 0.1470544, 4.5979389, 2.0857981, 4.7906603, 5.3313198, 5.1596603, 5.0559519)    0    0   72.76606799  8 3.080 98.21988895
