#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-23.4221321, -7.5594435, -0.3371844, -0.3755052, -0.4814476, -0.2795958, 0.7409657, 0.0012262, 0.0447054, -0.1089198, 0.0302555, -0.3596805, 0.5889183, 0.7409544, -0.0298322, -0.1140071, -0.4472387, -0.4568971, -0.4025337, 0.3813074, 0.5627843, -0.4602830, 0.1131742, 0.0501941, -0.1643350, 0.4632900, 0.4924148)    0    0   4.14743846  3 4.440 5.31305560
(-18.9187911, 1.6489651, 0.6502949, -0.1633317, -0.2026432, 0.2449018, 0.9339602, -0.1217268, -0.8615829, 0.7268341, -1.7600602, -0.5736173, 1.6576929, 0.1511435, 1.6582378, 1.6934533, -0.4948047, -0.5259006, 2.1587477, -0.2165698, -0.1604387, -0.5613813, -0.5603175, 0.4888278, -0.5413467, 1.2589126, -0.4185152)    0    0   6.30786031  3 2.520 7.89478405
(-20.2459600, 0.3183491, 2.7650870, -0.1755273, -0.2132008, 0.2469891, 0.9288337, 0.2918963, -0.3269930, 0.2927074, -0.6571958, 0.0887187, 0.9549349, 0.0399180, 1.2121223, 1.4306542, -0.0237367, -0.8240130, 1.1393493, -0.2171740, 0.2380870, -0.3889530, -0.0432675, 0.7606149, -0.8043303, 0.8312193, -0.3883802)    0    0   4.92599263  9 2.920 6.54901968
(-18.3783019, -12.3626599, 2.7947444, -0.8345123, -0.5296664, 0.1493688, -0.0270491, 0.8280336, -0.4361377, -1.3003587, 0.4522314, -0.0991695, 1.0030506, -0.1934251, -0.1781874, 0.5253232, -0.5789023, -0.1246849, 0.4607928, 1.0315958, -0.0375744, 0.6395013, 0.8353110, -0.1097676, 1.4227113, 0.7521475, -0.8519798)    0    0   5.30760706  0 5.000 6.69811829
(-21.0091950, -0.3138282, 3.7708018, -0.2868262, -0.3053359, 0.2837504, 0.8625465, 0.5412068, 0.1824024, -0.0765118, 0.2749183, 0.5468393, 0.5464912, -0.1718082, 1.1018678, 1.0892174, 0.3837031, -0.8293132, 0.2098568, -0.1934995, 0.4615285, -0.3505222, 0.2323912, 0.6340696, -0.6348351, 0.3666532, -0.2038313)    0    0   4.41977488  5 3.560 6.06671777
(-22.3405009, -1.6310780, -3.0414795, -0.6797620, -0.4144528, -0.2334533, -0.5582581, -1.0350768, -0.3515949, 0.8877110, 0.4078514, 1.1262693, -0.1016779, 0.0167375, 0.7554958, -0.0345278, 0.0631792, -0.7708127, 0.6434286, 0.2654847, -0.4217104, 0.2409944, 0.1846959, 0.4723988, 0.0455955, -1.2865571, 0.2504331)    0    0   5.04392187  0 0.440 6.40674562
(-16.1458356, -15.0900810, 2.5599626, -0.4988278, -0.5049464, 0.6587893, 0.2493927, -0.2072979, 0.6275524, 0.0466737, 0.3809099, 0.0115067, -0.0815471, -0.1338053, -0.3934847, 0.8214284, -0.4577097, 0.0952173, -0.1380979, 0.2807209, -0.2546165, -0.4198724, 0.4296548, 0.0139386, 0.3082181, 0.4068232, -1.1733512)    0    0   -3.45428501  7 1.320 -5.35559301
(-19.1314623, 1.4980059, 0.8070326, -0.1648107, -0.2051994, 0.2437402, 0.9334460, -0.0621784, -0.8496761, 0.6431756, -1.7680303, -0.5136715, 1.6162215, 0.2104400, 1.5805948, 1.8339487, -0.5730487, -0.6770737, 3.0045850, -0.3256067, -0.3170475, -0.7115772, -0.7676704, 0.7035083, -0.8072975, 1.5778243, -0.6457313)    0    0   6.31465768  2 0.840 7.91164392
(-16.6908910, -8.0303254, 5.6838366, -0.8738343, 0.4590398, -0.1254554, -0.0997851, -0.0097102, -0.2519920, 0.2569616, -0.0136292, -0.3005708, 0.6485455, 1.6724379, 0.1609093, -0.3967509, 0.4129775, -0.0924145, 0.4929326, -0.8041187, 0.1399027, -0.5380812, 0.1021990, 0.5983784, -0.7786549, -0.1078651, 0.5984306)    0    0   7.04999973  20 0.440 13.31002010
(-17.2094976, -7.0825703, 5.4442527, -0.8673964, 0.4679363, -0.1332453, -0.1044262, 0.1211041, -0.4813817, 0.3483704, 0.1383566, -0.4619216, 0.8957922, 2.0307917, 0.1846664, -0.2141004, 0.1676906, 0.1475438, 0.7113754, -1.3341319, 0.3899547, -0.7997786, 0.0073982, 0.7456553, -0.9970906, -0.2412313, 0.8823350)    0    0   11.61472691  0 3.080 14.92057994
